conversations,dataset_name
"[{'role': 'user', 'content': 'Question: What is the minimum volatile acidity level in the dataset? \n Dataset Columns: fixed acidity; float64, volatile acidity; float64, citric acid; float64, residual sugar; float64, chlorides; float64, free sulfur dioxide; float64, total sulfur dioxide; float64, density; float64, pH; float64, sulphates; float64, alcohol; float64, quality; uint8'}, {'role': 'assistant', 'content': ""df['volatile acidity'].min()""}]",026_Predicting
"[{'role': 'user', 'content': 'Question: How many wines have free sulfur dioxide above 50 mg/dm^3? \n Dataset Columns: fixed acidity; float64, volatile acidity; float64, citric acid; float64, residual sugar; float64, chlorides; float64, free sulfur dioxide; float64, total sulfur dioxide; float64, density; float64, pH; float64, sulphates; float64, alcohol; float64, quality; uint8'}, {'role': 'assistant', 'content': ""df[df['free sulfur dioxide'] > 50].shape[0]""}]",026_Predicting
"[{'role': 'user', 'content': 'Question: What is the quality rating of the wine with the highest alcohol content? \n Dataset Columns: fixed acidity; float64, volatile acidity; float64, citric acid; float64, residual sugar; float64, chlorides; float64, free sulfur dioxide; float64, total sulfur dioxide; float64, density; float64, pH; float64, sulphates; float64, alcohol; float64, quality; uint8'}, {'role': 'assistant', 'content': ""df.loc[df['alcohol'].idxmax(), 'quality']""}]",026_Predicting
"[{'role': 'user', 'content': 'Question: What is the quality rating of the wine with the highest fixed acidity? \n Dataset Columns: fixed acidity; float64, volatile acidity; float64, citric acid; float64, residual sugar; float64, chlorides; float64, free sulfur dioxide; float64, total sulfur dioxide; float64, density; float64, pH; float64, sulphates; float64, alcohol; float64, quality; uint8'}, {'role': 'assistant', 'content': ""df.loc[df['fixed acidity'].idxmax(), 'quality']""}]",026_Predicting
"[{'role': 'user', 'content': 'Question: What is the quality rating of the wine with the lowest volatile acidity? \n Dataset Columns: fixed acidity; float64, volatile acidity; float64, citric acid; float64, residual sugar; float64, chlorides; float64, free sulfur dioxide; float64, total sulfur dioxide; float64, density; float64, pH; float64, sulphates; float64, alcohol; float64, quality; uint8'}, {'role': 'assistant', 'content': ""df.loc[df['volatile acidity'].idxmin(), 'quality']""}]",026_Predicting
"[{'role': 'user', 'content': 'Question: What is the quality rating of the wine with the highest pH level? \n Dataset Columns: fixed acidity; float64, volatile acidity; float64, citric acid; float64, residual sugar; float64, chlorides; float64, free sulfur dioxide; float64, total sulfur dioxide; float64, density; float64, pH; float64, sulphates; float64, alcohol; float64, quality; uint8'}, {'role': 'assistant', 'content': ""df.loc[df['pH'].idxmax(), 'quality']""}]",026_Predicting
"[{'role': 'user', 'content': 'Question: Is there any purchase with a total cost above 1000? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""(df['Total'] > 1000).any()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: Are there any customers who made a purchase using cash? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""(df['Payment'] == 'Cash').any()""}]",027_Supermarket
"[{'role': 'user', 'content': ""Question: Is the customer with the highest total purchase cost a 'Member'? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64""}, {'role': 'assistant', 'content': ""df.loc[df['Total'].idxmax(), 'Customer type'] == 'Member'""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: How many unique branches are there in the dataset? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df['Branch'].nunique()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: What is the maximum quantity of products bought in a single purchase? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df['Quantity'].max()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: What is the minimum total cost of a purchase in the dataset? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df['Total'].min()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: How many purchases were made in Yangon city? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df[df['City'] == 'Yangon'].shape[0]""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: What is the payment method used for the purchase with the highest total cost? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.loc[df['Total'].idxmax(), 'Payment']""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: What is the product line of the purchase with the highest total cost? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.loc[df['Total'].idxmax(), 'Product line']""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: What is the customer type of the purchase with the lowest total cost? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.loc[df['Total'].idxmin(), 'Customer type']""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: What is the gender of the customer with the highest total purchase cost? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.loc[df['Total'].idxmax(), 'Gender']""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: List the payment methods of the top 3 purchases with the highest total cost. \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nlargest(3, 'Total')['Payment'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: Enumerate the product lines of the bottom 2 purchases with the lowest total cost. \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nsmallest(2, 'Total')['Product line'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: Which are the customer types of the top 5 purchases with the highest total cost? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nlargest(5, 'Total')['Customer type'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: List the genders of the bottom 4 purchases with the lowest total cost. \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nsmallest(4, 'Total')['Gender'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: What are the quantities of products bought in the top 4 purchases with the highest total cost? \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nlargest(4, 'Total')['Quantity'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: List the unit prices of the bottom 3 purchases with the lowest total cost. \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nsmallest(3, 'Total')['Unit price'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: Enumerate the ratings of the top 5 purchases with the highest total cost. \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nlargest(5, 'Total')['Rating'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: Provide the gross incomes of the bottom 2 purchases with the lowest total cost. \n Dataset Columns: Invoice ID; category, Branch; category, City; category, Customer type; category, Gender; category, Product line; category, Unit price; float64, Quantity; uint8, Tax 5%; float64, Total; float64, Date; datetime64[us, UTC], Time; category, Payment; category, cogs; float64, gross margin percentage; float64, gross income; float64, Rating; float64'}, {'role': 'assistant', 'content': ""df.nsmallest(2, 'Total')['gross income'].tolist()""}]",027_Supermarket
"[{'role': 'user', 'content': 'Question: Does the person with the highest glucose level also have diabetes? \n Dataset Columns: Pregnancies; uint8, Glucose; uint8, BloodPressure; uint8, SkinThickness; uint8, Insulin; uint16, BMI; float64, DiabetesPedigreeFunction; float64, Age; uint8, Outcome; uint8'}, {'role': 'assistant', 'content': ""df.loc[df['Glucose'].idxmax(), 'Outcome'] == 1""}]",028_Predict
"[{'role': 'user', 'content': 'Question: What is the maximum number of pregnancies recorded in the dataset? \n Dataset Columns: Pregnancies; uint8, Glucose; uint8, BloodPressure; uint8, SkinThickness; uint8, Insulin; uint16, BMI; float64, DiabetesPedigreeFunction; float64, Age; uint8, Outcome; uint8'}, {'role': 'assistant', 'content': ""df['Pregnancies'].max()""}]",028_Predict
